SalesID,Date,ProductID,CustomerID,RegionID,Quantity,UnitPrice,Discount,Amount,Cost
10642,2025-10-10,7,228,5,1,657.5,0.1,591.75,415.84
10643,2025-10-10,40,179,2,2,722.83,0.1,1301.1,931.39
10644,2025-10-10,29,243,5,1,309.38,0.0,309.38,250.21
10645,2025-10-10,28,40,4,1,203.0,0.0,203.0,166.43
10646,2025-10-10,37,190,5,2,707.93,0.05,1345.06,1037.74
10647,2025-10-10,67,170,5,1,492.19,0.1,442.97,332.45
10648,2025-10-10,58,123,3,3,410.71,0.05,1170.51,745.9
10649,2025-10-11,6,66,2,5,40.01,0.0,200.05,129.77
10650,2025-10-11,49,183,5,1,502.47,0.1,452.22,318.91
10651,2025-10-11,68,240,2,1,572.46,0.1,515.21,385.21
10652,2025-10-11,30,191,5,1,345.94,0.0,345.94,270.76
10653,2025-10-11,39,57,1,2,740.03,0.1,1332.06,1122.25
10654,2025-10-11,55,61,5,1,142.25,0.0,142.25,88.94
10655,2025-10-11,1,77,1,4,101.89,0.15,346.44,233.06
10656,2025-10-11,52,179,4,2,631.3,0.0,1262.6,813.85
10657,2025-10-11,60,186,4,2,38.75,0.05,73.63,54.46
10658,2025-10-11,45,138,4,2,140.38,0.0,280.77,226.15
10659,2025-10-11,34,4,4,1,197.68,0.0,197.68,146.28
10660,2025-10-11,58,88,3,3,649.74,0.0,1949.22,1264.47
10661,2025-10-11,61,135,3,2,58.05,0.15,98.69,66.91
10662,2025-10-12,57,169,2,3,38.21,0.0,114.62,80.42
10663,2025-10-12,48,22,2,1,419.3,0.0,419.3,256.64
10664,2025-10-12,37,101,5,4,670.74,0.05,2548.81,1798.73
10665,2025-10-12,61,109,3,3,488.58,0.0,1465.75,953.96
10666,2025-10-12,53,127,3,5,94.25,0.05,447.71,275.44
10667,2025-10-12,8,18,5,1,311.08,0.0,311.08,228.13
10668,2025-10-12,37,130,2,1,545.84,0.05,518.55,400.91
10669,2025-10-12,1,170,5,3,354.33,0.0,1062.98,824.99
10670,2025-10-13,30,14,1,2,342.45,0.0,684.9,457.35
10671,2025-10-13,10,69,3,1,165.67,0.1,149.11,124.32
10672,2025-10-13,9,188,3,5,506.4,0.0,2531.98,1959.56
10673,2025-10-13,26,80,4,2,60.15,0.0,120.29,72.29
10674,2025-10-13,47,198,4,2,659.92,0.0,1319.84,918.9
10675,2025-10-13,42,145,1,1,76.64,0.05,72.81,50.36
10676,2025-10-14,31,87,4,2,523.7,0.0,1047.4,734.98
10677,2025-10-14,24,23,3,4,570.46,0.1,2053.67,1736.01
10678,2025-10-14,47,96,4,4,681.13,0.05,2588.3,2067.88
10679,2025-10-14,41,182,1,2,529.52,0.15,900.19,613.28
10680,2025-10-14,25,112,3,3,512.47,0.0,1537.42,1088.72
10681,2025-10-14,66,92,4,1,536.79,0.15,456.27,282.3
10682,2025-10-14,71,150,1,1,609.11,0.0,609.11,389.67
10683,2025-10-14,52,186,5,2,136.28,0.0,272.55,188.14
10684,2025-10-14,18,63,5,2,135.6,0.1,244.07,175.24
10685,2025-10-14,13,50,5,3,659.61,0.1,1780.96,1163.26
10686,2025-10-14,58,13,1,1,678.63,0.0,678.63,514.13
10687,2025-10-15,4,229,3,5,56.36,0.0,281.82,187.91
10688,2025-10-15,20,19,2,1,563.66,0.05,535.48,391.02
10689,2025-10-15,16,148,3,4,762.85,0.05,2898.83,1797.61
10690,2025-10-15,26,216,5,1,308.71,0.0,308.71,186.18
10691,2025-10-15,48,114,2,2,317.28,0.15,539.38,348.57
10692,2025-10-15,47,85,1,1,532.77,0.0,532.77,415.23
10693,2025-10-15,61,24,1,2,32.45,0.0,64.9,53.25
10694,2025-10-15,38,232,4,1,306.05,0.0,306.05,224.49
10695,2025-10-15,67,71,2,1,337.42,0.1,303.67,204.9
10696,2025-10-15,26,10,1,4,247.67,0.0,990.66,680.83
10697,2025-10-15,9,114,2,1,80.03,0.0,80.03,59.28
10698,2025-10-15,39,45,4,3,73.47,0.1,198.37,137.16
10699,2025-10-15,6,65,4,4,715.81,0.0,2863.24,1886.78
10700,2025-10-16,17,88,1,4,356.42,0.15,1211.83,846.99
10701,2025-10-16,46,102,4,1,31.7,0.0,31.7,26.55
10702,2025-10-16,44,135,3,2,325.03,0.1,585.06,371.84
10703,2025-10-16,41,52,1,2,396.47,0.1,713.64,537.05
10704,2025-10-16,8,134,5,1,346.92,0.0,346.92,276.65
10705,2025-10-16,5,73,4,1,646.5,0.0,646.5,423.41
10706,2025-10-16,43,63,5,1,773.62,0.05,734.94,491.49
10707,2025-10-16,44,67,1,2,668.18,0.0,1336.36,1094.93
10708,2025-10-16,38,219,5,2,619.24,0.05,1176.55,706.5
10709,2025-10-16,54,7,4,3,180.78,0.0,542.34,368.39
10710,2025-10-16,29,242,3,2,766.48,0.1,1379.67,836.53
10711,2025-10-16,50,193,1,3,799.1,0.0,2397.3,1574.53
10712,2025-10-16,59,27,3,1,696.99,0.0,696.99,556.9
10713,2025-10-17,31,131,1,5,647.38,0.15,2751.36,2117.28
10714,2025-10-17,49,174,4,2,261.5,0.0,523.0,409.34
10715,2025-10-17,24,146,5,1,784.77,0.1,706.29,523.05
10716,2025-10-17,8,136,4,1,118.39,0.0,118.39,87.93
10717,2025-10-17,12,197,1,1,351.29,0.0,351.29,256.04
10718,2025-10-17,52,208,4,2,224.37,0.05,426.3,346.51
10719,2025-10-17,32,59,5,2,465.55,0.0,931.1,726.4
10720,2025-10-17,53,166,4,3,58.6,0.0,175.8,109.0
10721,2025-10-17,60,136,2,3,255.08,0.15,650.45,518.29
10722,2025-10-17,51,244,2,1,228.36,0.0,228.36,159.15
10723,2025-10-17,44,225,2,2,253.12,0.0,506.24,368.18
10724,2025-10-18,18,82,2,2,674.51,0.15,1146.66,937.31
10725,2025-10-18,61,58,1,4,709.98,0.0,2839.91,2306.33
10726,2025-10-18,4,227,3,1,526.02,0.05,499.72,389.77
10727,2025-10-18,25,93,1,2,278.83,0.0,557.66,355.89
10728,2025-10-18,60,234,5,2,729.25,0.05,1385.58,1026.63
10729,2025-10-18,24,150,4,2,487.85,0.0,975.71,680.66
10730,2025-10-19,9,182,3,2,182.99,0.1,329.38,204.38
10731,2025-10-19,36,46,2,3,445.58,0.1,1203.06,857.35
10732,2025-10-19,6,102,1,3,450.02,0.1,1215.05,950.82
10733,2025-10-19,24,135,1,2,332.89,0.0,665.78,560.91
10734,2025-10-19,63,195,4,2,160.7,0.0,321.4,259.21
10735,2025-10-19,62,206,4,1,170.06,0.0,170.06,138.15
10736,2025-10-19,3,4,4,1,351.55,0.0,351.55,268.57
10737,2025-10-19,40,96,4,3,201.66,0.05,574.74,395.96
10738,2025-10-19,26,58,4,1,694.2,0.0,694.2,520.14
10739,2025-10-19,69,52,5,1,536.84,0.1,483.16,338.06
10740,2025-10-19,44,20,5,2,691.4,0.05,1313.65,1021.59
10741,2025-10-19,18,149,3,2,457.43,0.0,914.86,763.25
10742,2025-10-20,52,159,4,2,410.38,0.05,779.72,600.22
10743,2025-10-20,25,187,2,2,210.92,0.05,400.75,331.58
10744,2025-10-20,4,223,2,5,239.62,0.0,1198.12,849.15
10745,2025-10-20,65,149,2,2,247.01,0.0,494.02,310.54
10746,2025-10-20,54,123,5,4,210.74,0.1,758.65,465.01
10747,2025-10-20,34,199,3,4,770.24,0.0,3080.96,2437.97
10748,2025-10-20,13,132,5,4,740.02,0.0,2960.1,2287.83
10749,2025-10-20,8,62,2,1,214.43,0.15,182.27,137.71
10750,2025-10-20,20,228,2,2,443.58,0.0,887.17,683.65
10751,2025-10-20,26,95,3,1,614.2,0.0,614.2,514.09
10752,2025-10-20,66,217,5,4,462.08,0.1,1663.48,1039.97
10753,2025-10-20,73,104,3,3,688.17,0.0,2064.5,1368.01
10754,2025-10-20,45,149,3,3,349.55,0.05,996.2,736.35
10755,2025-10-21,53,176,5,3,78.48,0.1,211.9,172.51
10756,2025-10-21,53,144,4,1,60.07,0.0,60.07,36.6
10757,2025-10-21,27,183,4,1,696.08,0.05,661.28,503.95
10758,2025-10-21,75,52,4,1,632.62,0.1,569.35,401.93
10759,2025-10-21,50,142,1,3,257.18,0.05,732.96,517.72
10760,2025-10-21,27,178,1,3,279.2,0.1,753.83,513.77
10761,2025-10-21,53,139,4,3,686.61,0.0,2059.84,1544.05
10762,2025-10-21,61,149,5,4,345.12,0.0,1380.48,1074.75
10763,2025-10-21,6,232,1,1,664.7,0.05,631.46,423.4
10764,2025-10-21,6,135,3,2,692.68,0.0,1385.37,846.82
10765,2025-10-21,36,30,2,1,686.46,0.0,686.46,414.83
10766,2025-10-21,2,108,5,2,307.56,0.05,584.36,380.36
10767,2025-10-21,74,39,1,1,222.58,0.0,222.58,135.39
10768,2025-10-21,8,115,5,1,772.01,0.05,733.41,493.76
10769,2025-10-21,6,213,5,3,320.89,0.15,818.26,599.64
10770,2025-10-22,35,217,5,1,534.11,0.0,534.11,407.91
10771,2025-10-22,25,241,4,2,421.75,0.0,843.5,698.74
10772,2025-10-22,37,231,5,2,417.69,0.05,793.6,518.06
10773,2025-10-22,18,124,2,1,421.09,0.1,378.98,310.13
10774,2025-10-22,73,171,4,2,573.19,0.05,1089.07,878.37
10775,2025-10-22,12,238,2,2,409.27,0.0,818.53,695.62
10776,2025-10-22,5,237,2,4,263.76,0.0,1055.06,679.52
10777,2025-10-22,15,4,4,1,87.52,0.05,83.14,61.77
10778,2025-10-22,3,145,3,3,56.65,0.0,169.94,135.86
10779,2025-10-22,50,159,2,3,350.17,0.05,998.0,603.82
10780,2025-10-22,13,181,4,4,275.71,0.0,1102.84,694.92
10781,2025-10-22,65,168,1,2,97.98,0.05,186.16,156.78
10782,2025-10-22,38,130,1,1,185.92,0.0,185.92,155.52
10783,2025-10-22,11,231,2,1,211.48,0.1,190.33,117.37
10784,2025-10-22,38,228,5,1,282.43,0.1,254.19,201.89
10785,2025-10-22,71,64,1,1,256.66,0.0,256.66,175.79
10786,2025-10-23,27,78,3,1,775.4,0.15,659.09,443.76
10787,2025-10-23,61,213,4,1,745.13,0.0,745.13,585.32
10788,2025-10-23,7,42,1,3,711.32,0.0,2133.95,1588.43
10789,2025-10-23,46,25,4,1,277.87,0.0,277.87,218.59
10790,2025-10-23,12,145,4,5,198.46,0.0,992.32,775.92
10791,2025-10-23,62,172,3,1,674.38,0.0,674.38,433.48
10792,2025-10-23,27,211,2,2,569.15,0.0,1138.3,771.03
10793,2025-10-23,44,200,4,5,641.9,0.05,3049.03,1944.91
10794,2025-10-23,33,239,2,2,168.49,0.0,336.99,251.6
10795,2025-10-23,2,109,2,1,171.86,0.0,171.86,146.05
10796,2025-10-23,55,25,2,3,233.62,0.1,630.78,383.02
10797,2025-10-24,70,78,1,1,676.08,0.05,642.27,385.89
10798,2025-10-24,2,119,5,1,692.49,0.1,623.24,400.4
10799,2025-10-24,13,154,1,1,506.05,0.0,506.05,350.44
10800,2025-10-24,22,151,1,3,107.66,0.1,290.67,224.16
10801,2025-10-24,14,203,5,1,597.63,0.1,537.87,371.64
10802,2025-10-24,73,174,5,5,634.61,0.05,3014.4,1889.64
10803,2025-10-24,48,217,2,1,656.56,0.1,590.91,430.6
10804,2025-10-24,23,232,5,1,632.23,0.05,600.62,427.12
10805,2025-10-24,28,110,5,2,350.61,0.0,701.21,433.84
10806,2025-10-24,7,197,5,2,369.09,0.1,664.37,452.11
10807,2025-10-24,47,1,5,3,304.89,0.0,914.68,739.48
10808,2025-10-25,15,228,5,2,304.27,0.15,517.26,320.65
10809,2025-10-25,67,99,5,2,592.48,0.0,1184.96,949.66
10810,2025-10-25,11,154,3,3,484.21,0.1,1307.37,894.56
10811,2025-10-25,53,236,5,1,702.05,0.05,666.95,438.15
10812,2025-10-25,67,50,4,1,649.64,0.05,617.16,507.42
10813,2025-10-25,37,20,2,1,260.25,0.0,260.25,161.57
10814,2025-10-26,58,181,3,1,599.27,0.0,599.27,387.36
10815,2025-10-26,72,233,2,1,563.61,0.0,563.61,412.42
10816,2025-10-26,49,92,4,3,472.27,0.1,1275.13,825.43
10817,2025-10-26,73,186,4,1,112.45,0.05,106.83,79.46
10818,2025-10-26,62,91,1,2,589.06,0.0,1178.12,947.28
10819,2025-10-26,21,38,5,1,660.8,0.0,660.8,397.72
10820,2025-10-26,24,128,5,1,120.76,0.0,120.76,99.94
10821,2025-10-26,9,190,4,2,648.49,0.0,1296.98,1053.71
10822,2025-10-26,28,217,5,5,486.96,0.05,2313.04,1675.97
10823,2025-10-26,68,57,3,3,462.35,0.05,1317.68,800.04
10824,2025-10-26,43,159,1,2,714.29,0.0,1428.58,949.67
10825,2025-10-27,6,81,2,4,134.87,0.0,539.48,427.74
10826,2025-10-27,54,108,3,2,682.53,0.1,1228.55,944.32
10827,2025-10-27,30,236,1,1,594.55,0.0,594.55,366.78
10828,2025-10-27,63,163,2,1,655.35,0.0,655.35,410.79
10829,2025-10-27,31,178,5,2,201.1,0.0,402.21,310.17
10830,2025-10-27,16,222,3,4,435.66,0.0,1742.64,1126.7
10831,2025-10-27,7,131,2,1,150.96,0.0,150.96,97.08
10832,2025-10-27,14,29,1,4,304.82,0.15,1036.39,774.24
10833,2025-10-28,70,167,1,1,349.62,0.0,349.62,222.04
10834,2025-10-28,22,233,3,2,676.86,0.0,1353.72,1114.71
10835,2025-10-28,58,230,3,2,473.92,0.05,900.45,669.73
10836,2025-10-28,41,70,5,4,559.7,0.0,2238.8,1844.27
10837,2025-10-28,8,17,4,2,128.63,0.05,244.4,179.67
10838,2025-10-28,42,132,5,1,687.49,0.1,618.74,446.99
10839,2025-10-28,3,160,1,4,398.96,0.05,1516.04,1180.67
10840,2025-10-28,47,164,2,4,503.58,0.0,2014.32,1587.97
10841,2025-10-28,32,44,1,2,594.28,0.15,1010.27,608.91
10842,2025-10-29,28,51,5,1,371.29,0.0,371.29,259.02
10843,2025-10-29,75,18,1,3,244.84,0.0,734.52,580.43
10844,2025-10-29,48,124,2,2,666.75,0.05,1266.82,780.89
10845,2025-10-29,40,95,4,2,193.75,0.0,387.5,282.71
10846,2025-10-29,74,222,4,3,203.1,0.0,609.29,449.9
10847,2025-10-29,27,53,1,1,514.16,0.1,462.74,324.43
10848,2025-10-30,42,125,1,3,706.52,0.0,2119.55,1756.73
10849,2025-10-30,75,248,4,5,793.28,0.0,3966.39,3349.84
10850,2025-10-30,6,45,5,3,723.72,0.0,2171.15,1807.28
10851,2025-10-30,19,114,2,2,547.88,0.1,986.19,603.26
10852,2025-10-30,20,95,3,3,63.63,0.0,190.9,161.96
10853,2025-10-30,69,123,4,1,511.27,0.1,460.14,326.17
10854,2025-10-30,52,222,5,2,270.23,0.0,540.46,332.34
10855,2025-10-30,8,178,4,2,365.62,0.15,621.56,447.08
10856,2025-10-30,41,111,3,3,326.66,0.1,881.98,719.87
10857,2025-10-30,41,199,4,1,116.46,0.1,104.82,80.66
10858,2025-10-30,70,229,3,2,82.34,0.0,164.67,106.45
10859,2025-10-31,56,143,4,1,309.67,0.15,263.22,212.36
10860,2025-10-31,46,198,1,1,493.34,0.1,444.01,344.28
10861,2025-10-31,62,122,1,4,650.61,0.0,2602.43,2103.29
10862,2025-10-31,41,202,3,1,157.82,0.05,149.93,116.88
10863,2025-10-31,4,153,1,1,680.8,0.0,680.8,512.11
10864,2025-10-31,30,143,5,2,331.47,0.05,629.8,400.88
10865,2025-10-31,17,237,5,1,51.41,0.05,48.84,30.75
10866,2025-10-31,19,154,3,1,565.49,0.1,508.94,357.39
10867,2025-10-31,60,13,5,1,531.77,0.0,531.77,347.08
10868,2025-10-31,23,196,5,2,476.61,0.0,953.23,748.37
10869,2025-10-31,19,9,1,1,85.86,0.1,77.28,50.97
10870,2025-11-01,12,175,4,1,534.34,0.0,534.34,361.2
10871,2025-11-01,21,33,4,3,200.64,0.05,571.82,457.88
10872,2025-11-01,21,115,1,1,21.01,0.0,21.01,13.11
10873,2025-11-01,24,47,1,2,100.06,0.1,180.11,147.94
10874,2025-11-01,41,124,1,4,390.05,0.0,1560.18,1012.25
10875,2025-11-01,16,166,1,3,48.14,0.0,144.42,112.8
10876,2025-11-01,54,61,3,4,456.24,0.0,1824.96,1229.7
10877,2025-11-01,53,222,2,2,475.38,0.0,950.75,789.99
10878,2025-11-01,21,233,1,2,100.35,0.0,200.7,166.14
10879,2025-11-01,24,90,5,2,769.52,0.1,1385.13,1036.78
10880,2025-11-01,59,95,2,2,266.22,0.0,532.43,413.34
10881,2025-11-01,55,200,3,2,427.85,0.0,855.71,609.18
10882,2025-11-01,61,227,3,2,267.12,0.0,534.23,418.63
10883,2025-11-01,34,242,4,2,79.21,0.1,142.58,97.55
10884,2025-11-01,33,110,2,3,261.15,0.05,744.29,480.04
10885,2025-11-01,65,214,5,1,413.7,0.0,413.7,347.51
10886,2025-11-02,62,226,5,1,699.42,0.0,699.42,594.5
10887,2025-11-02,13,103,3,2,696.51,0.1,1253.72,1007.95
10888,2025-11-02,4,119,3,2,387.79,0.0,775.57,622.55
10889,2025-11-02,33,117,2,3,697.06,0.0,2091.18,1722.82
10890,2025-11-02,29,44,2,2,163.72,0.0,327.44,249.62
10891,2025-11-02,36,214,2,2,585.24,0.05,1111.96,862.11
10892,2025-11-02,2,202,5,3,552.84,0.05,1575.6,1004.86
10893,2025-11-02,57,46,3,2,201.84,0.0,403.69,266.23
10894,2025-11-02,35,14,1,5,509.05,0.0,2545.24,1821.04
10895,2025-11-02,43,113,2,2,678.69,0.0,1357.38,1046.12
10896,2025-11-02,74,82,2,1,278.34,0.1,250.5,177.88
10897,2025-11-02,16,71,4,1,719.81,0.0,719.81,536.5
10898,2025-11-02,39,221,1,1,531.84,0.0,531.84,360.13
10899,2025-11-02,12,55,2,2,644.28,0.0,1288.57,848.97
10900,2025-11-02,23,158,2,1,626.56,0.0,626.56,441.32
10901,2025-11-02,15,220,1,2,284.46,0.0,568.91,447.44
10902,2025-11-02,73,209,3,1,261.62,0.0,261.62,215.48
10903,2025-11-02,42,6,3,3,81.62,0.0,244.87,200.53
10904,2025-11-02,69,243,5,1,138.08,0.0,138.08,90.45
10905,2025-11-03,9,231,1,2,648.27,0.05,1231.71,846.87
10906,2025-11-03,60,62,4,1,683.89,0.05,649.7,396.27
10907,2025-11-03,42,156,2,3,41.87,0.1,113.05,93.1
10908,2025-11-03,52,127,5,2,338.94,0.05,643.98,514.24
10909,2025-11-03,35,218,1,1,204.3,0.0,204.3,150.81
10910,2025-11-03,34,27,2,1,433.19,0.0,433.19,350.78
10911,2025-11-03,72,54,2,3,604.22,0.0,1812.66,1490.06
10912,2025-11-03,74,179,5,5,374.27,0.05,1777.78,1409.1
10913,2025-11-03,36,230,3,2,133.36,0.05,253.39,215.18
10914,2025-11-03,42,246,1,3,484.96,0.05,1382.14,915.93
10915,2025-11-03,54,50,2,2,198.47,0.1,357.24,219.6
10916,2025-11-03,30,11,4,2,118.87,0.05,225.85,174.68
10917,2025-11-03,31,193,4,1,717.19,0.05,681.33,449.57
10918,2025-11-03,32,22,4,2,504.3,0.1,907.75,637.52
10919,2025-11-03,15,183,5,3,585.34,0.0,1756.02,1184.18
10920,2025-11-04,72,43,1,2,400.47,0.0,800.93,608.38
10921,2025-11-04,71,193,4,3,175.45,0.05,500.04,350.09
10922,2025-11-04,46,141,2,2,29.87,0.0,59.74,38.9
10923,2025-11-04,62,34,3,3,72.79,0.1,196.54,124.42
10924,2025-11-04,1,160,2,2,763.52,0.0,1527.03,1203.6
10925,2025-11-04,40,165,2,3,197.8,0.1,534.07,366.25
10926,2025-11-04,52,75,2,1,525.16,0.0,525.16,319.74
10927,2025-11-04,65,161,3,1,64.54,0.0,64.54,51.18
10928,2025-11-04,10,100,1,3,667.29,0.0,2001.86,1333.16
10929,2025-11-04,54,90,1,3,110.78,0.0,332.33,217.0
10930,2025-11-04,7,207,1,4,429.55,0.0,1718.19,1450.66
10931,2025-11-04,41,108,2,2,711.6,0.1,1280.87,899.27
10932,2025-11-04,38,172,4,1,243.1,0.1,218.79,155.26
10933,2025-11-04,41,41,2,1,112.25,0.0,112.25,77.88
10934,2025-11-05,65,94,5,1,357.19,0.1,321.47,263.84
10935,2025-11-05,11,226,1,3,744.03,0.0,2232.1,1753.58
10936,2025-11-05,59,67,2,3,502.67,0.1,1357.2,1000.87
10937,2025-11-05,50,63,2,2,166.1,0.1,298.98,219.67
10938,2025-11-05,68,71,3,2,141.48,0.0,282.96,173.01
10939,2025-11-05,69,46,5,1,264.77,0.0,264.77,180.31
10940,2025-11-05,33,221,5,1,50.19,0.0,50.19,37.65
10941,2025-11-05,27,243,4,1,142.67,0.0,142.67,98.55
10942,2025-11-05,1,183,4,2,676.08,0.0,1352.16,850.12
10943,2025-11-06,74,249,5,2,249.42,0.05,473.9,384.67
10944,2025-11-06,69,182,4,1,568.51,0.05,540.08,346.97
10945,2025-11-06,70,213,1,2,282.43,0.0,564.87,450.4
10946,2025-11-06,10,103,2,2,686.67,0.15,1167.34,760.78
10947,2025-11-06,68,29,5,1,133.89,0.0,133.89,96.74
10948,2025-11-06,51,25,1,3,735.4,0.0,2206.19,1451.93
10949,2025-11-06,73,226,1,2,655.48,0.05,1245.41,1026.45
10950,2025-11-06,64,50,3,1,406.99,0.0,406.99,284.7
10951,2025-11-06,1,117,4,1,579.01,0.1,521.11,369.74
10952,2025-11-07,70,80,3,3,357.68,0.0,1073.05,770.61
10953,2025-11-07,8,99,2,1,560.93,0.05,532.88,370.86
10954,2025-11-07,36,226,5,4,607.29,0.0,2429.18,1757.74
10955,2025-11-07,3,23,4,1,142.05,0.0,142.05,102.85
10956,2025-11-07,4,250,5,1,705.39,0.05,670.12,427.02
10957,2025-11-07,38,101,2,2,34.13,0.1,61.44,49.36
10958,2025-11-07,13,248,2,3,532.26,0.1,1437.11,1019.42
10959,2025-11-07,61,96,5,4,695.57,0.0,2782.26,1913.52
10960,2025-11-07,69,244,2,2,774.4,0.0,1548.8,1223.56
10961,2025-11-07,73,232,3,2,425.42,0.1,765.76,484.98
10962,2025-11-08,62,248,1,4,574.3,0.1,2067.49,1637.34
10963,2025-11-08,29,159,5,1,417.26,0.05,396.4,254.95
10964,2025-11-08,60,100,1,2,355.12,0.0,710.24,603.44
10965,2025-11-08,16,43,3,1,583.21,0.0,583.21,424.5
10966,2025-11-08,67,57,3,1,83.31,0.05,79.15,58.61
10967,2025-11-08,69,119,4,2,241.71,0.1,435.08,300.03
10968,2025-11-08,8,91,1,3,741.99,0.1,2003.38,1262.44
10969,2025-11-08,27,27,2,2,737.65,0.05,1401.54,1088.49
10970,2025-11-08,31,221,4,3,636.13,0.0,1908.39,1477.47
10971,2025-11-08,7,229,1,1,391.17,0.15,332.49,269.08
10972,2025-11-08,5,5,4,2,285.57,0.0,571.14,476.04
10973,2025-11-08,33,5,5,1,754.37,0.0,754.37,499.09
10974,2025-11-08,75,205,1,1,570.1,0.0,570.1,434.66
10975,2025-11-08,18,98,4,1,566.86,0.0,566.86,367.79
10976,2025-11-08,31,189,3,3,408.86,0.05,1165.24,703.03
10977,2025-11-08,61,194,4,1,513.88,0.0,513.88,398.68
10978,2025-11-09,13,16,4,2,388.32,0.0,776.63,536.35
10979,2025-11-09,55,245,5,2,380.38,0.05,722.72,592.83
10980,2025-11-09,62,249,5,3,567.13,0.0,1701.39,1161.67
10981,2025-11-09,52,223,4,1,312.48,0.15,265.61,176.94
10982,2025-11-09,12,233,4,1,775.79,0.05,737.0,613.2
10983,2025-11-09,37,237,4,1,482.1,0.0,482.1,347.76
10984,2025-11-09,1,140,2,3,762.28,0.1,2058.16,1529.95
10985,2025-11-09,31,203,3,2,706.05,0.05,1341.49,888.19
10986,2025-11-09,39,45,1,3,368.03,0.0,1104.08,715.52
10987,2025-11-09,68,197,3,3,545.11,0.0,1635.34,1228.1
10988,2025-11-10,9,198,4,1,240.09,0.05,228.08,146.21
10989,2025-11-10,14,58,4,2,701.36,0.0,1402.72,1105.92
10990,2025-11-10,53,74,1,1,442.79,0.0,442.79,294.59
10991,2025-11-10,69,18,5,2,596.45,0.0,1192.9,940.63
10992,2025-11-10,21,56,5,3,395.23,0.1,1067.11,837.42
10993,2025-11-10,13,99,2,2,74.29,0.0,148.59,95.99
10994,2025-11-10,9,62,2,2,173.47,0.0,346.94,243.79
10995,2025-11-10,22,53,2,1,411.51,0.0,411.51,326.66
10996,2025-11-10,45,66,2,3,637.65,0.0,1912.96,1226.26
10997,2025-11-10,53,195,3,2,190.66,0.0,381.32,258.95
10998,2025-11-10,30,79,3,4,537.73,0.05,2043.39,1307.47
10999,2025-11-10,59,147,4,2,394.98,0.0,789.96,491.04
11000,2025-11-10,45,152,1,1,272.64,0.05,259.0,212.74
11001,2025-11-10,75,95,5,2,94.2,0.05,178.98,145.5
11002,2025-11-10,24,214,5,3,407.74,0.05,1162.07,981.68
11003,2025-11-10,37,177,1,1,428.32,0.1,385.49,240.94
11004,2025-11-10,14,90,3,2,625.63,0.0,1251.26,819.94
11005,2025-11-10,67,228,4,2,319.81,0.0,639.61,422.65
11006,2025-11-10,18,207,2,2,507.01,0.1,912.61,556.18
11007,2025-11-11,3,26,1,1,237.49,0.0,237.49,160.34
11008,2025-11-11,66,16,2,1,468.77,0.1,421.9,288.45
11009,2025-11-11,74,111,5,3,94.91,0.1,256.27,159.65
11010,2025-11-11,2,99,1,2,622.65,0.0,1245.3,793.4
11011,2025-11-11,33,224,4,2,716.46,0.0,1432.92,885.58
11012,2025-11-11,8,33,3,1,624.17,0.0,624.17,411.29
11013,2025-11-11,45,44,5,1,727.55,0.1,654.79,521.73
11014,2025-11-11,44,168,3,5,763.95,0.0,3819.74,2492.84
11015,2025-11-11,71,60,5,1,83.08,0.1,74.77,55.84
11016,2025-11-11,6,30,4,4,244.47,0.0,977.89,708.82
11017,2025-11-11,72,205,1,2,416.74,0.0,833.47,582.2
11018,2025-11-11,23,51,5,3,286.81,0.0,860.43,556.17
11019,2025-11-11,24,157,2,1,399.3,0.0,399.3,313.55
11020,2025-11-11,62,75,4,1,31.73,0.0,31.73,22.67
11021,2025-11-11,40,197,2,1,239.02,0.1,215.11,175.46
11022,2025-11-11,25,202,3,1,467.9,0.1,421.11,303.59
11023,2025-11-11,38,169,3,3,228.42,0.05,650.99,470.86
11024,2025-11-11,47,155,4,3,120.17,0.0,360.52,251.03
11025,2025-11-11,31,143,1,5,199.98,0.0,999.89,612.71
11026,2025-11-11,37,73,5,1,135.75,0.0,135.75,90.81
11027,2025-11-11,64,200,4,1,352.78,0.0,352.78,251.37
11028,2025-11-11,9,50,2,1,175.69,0.0,175.69,116.63
11029,2025-11-12,34,17,1,1,357.99,0.05,340.09,275.72
11030,2025-11-12,42,95,3,2,494.61,0.05,939.76,755.22
11031,2025-11-12,28,28,3,2,158.58,0.15,269.58,176.01
11032,2025-11-12,4,95,1,3,297.52,0.0,892.56,669.92
11033,2025-11-12,25,209,3,1,741.8,0.0,741.8,499.98
11034,2025-11-12,19,225,1,1,408.68,0.0,408.68,326.79
11035,2025-11-12,65,223,1,3,180.59,0.0,541.77,459.21
11036,2025-11-12,16,40,3,2,154.86,0.0,309.72,190.13
11037,2025-11-12,32,198,4,1,450.89,0.05,428.35,274.37
11038,2025-11-12,73,159,3,3,123.68,0.0,371.05,272.09
11039,2025-11-12,55,171,1,2,635.29,0.0,1270.59,864.91
11040,2025-11-12,18,85,5,2,642.45,0.0,1284.89,868.56
11041,2025-11-12,36,56,4,2,339.11,0.05,644.31,414.61
11042,2025-11-13,67,30,4,1,183.45,0.0,183.45,136.86
11043,2025-11-13,36,90,2,1,40.31,0.0,40.31,27.58
11044,2025-11-13,33,37,4,3,393.4,0.05,1121.19,704.07
11045,2025-11-13,6,231,3,3,539.59,0.05,1537.84,1157.18
